trade_date,open,high,low,close,volume,Z_close,Z_open,Z_high,Z_low
2013-05-23,2293.809,2304.953,2274.102,2275.667,12401984000,0.6439102083008326,0.7999425604961878,0.8957878109021506,0.6304502462687669
2013-05-24,2281.445,2292.595,2270.25,2288.533,10144121600,0.7628015420952882,0.701512376410927,0.7979252146418285,0.6047104280705687
2013-05-27,2286.661,2301.702,2283.935,2293.077,10732506400,0.8091323596694316,0.7534099346034265,0.8840397655600617,0.7297348518836739
2013-05-28,2293.4,2322.099,2281.468,2321.318,13263299200,1.0593142630573344,0.8161914974408021,1.0661155697392781,0.7122821615522531
2013-05-29,2323.539,2334.335,2321.166,2324.017,12525072800,1.0870793447322145,1.082907088688756,1.1771407210009182,1.0621941941466322
2013-05-30,2316.253,2325.721,2310.492,2317.749,11191303200,1.0345384578988739,1.0214655493369607,1.1042023797274838,0.971122617368244
2013-05-31,2320.739,2325.534,2299.369,2300.595,10816255200,0.890337106775331,1.0669591763169453,1.109001611952968,0.8795875705730893
2013-06-03,2300.209,2313.425,2294.113,2299.252,9688281600,0.8816406507894973,0.8900459396744556,1.0061214860732284,0.8365050399433038
2013-06-04,2297.1,2297.1,2264.761,2272.416,10189581600,0.650281285325932,0.8676464330282526,0.8676464330282526,0.5828720240367841
2013-06-05,2270.712,2276.865,2260.871,2270.931,7648330400,0.6433048129094073,0.6413687252178173,0.6957648328267232,0.554368547259219
2013-06-06,2264.425,2266.692,2240.07,2242.11,8153869600,0.3943318172830605,0.5923955388582377,0.6125170023048382,0.37622516292440694
2013-06-07,2242.263,2250.629,2205.066,2210.898,8997808000,0.12268503354507419,0.4021028726715238,0.47663211361307933,0.07073015269745554
2013-06-13,2190.101,2190.101,2126.216,2148.355,9437109600,-0.42904949785124163,-0.05618541447497439,-0.05618541447497439,-0.626789112230277
2013-06-14,2150.06,2163.846,2142.78,2162.041,7785747200,-0.30100063343657535,-0.4084599747970955,-0.2848113244343453,-0.47375535958171655
2013-06-17,2165.994,2169.356,2147.029,2156.215,7575779200,-0.3469720883371442,-0.25874788867415904,-0.2284165910704201,-0.4298463595411728
2013-06-18,2158.546,2161.681,2138.347,2159.291,6963227200,-0.3129356738260659,-0.3196954379883178,-0.2912499874532154,-0.50297124512021
2013-06-19,2150.816,2150.816,2115.793,2143.454,7542501600,-0.45058216388513267,-0.38345721825508755,-0.38345721825508755,-0.7027885101324535
2013-06-20,2132.813,2132.813,2082.825,2084.021,7778792800,-0.9854538364525034,-0.5390183706479112,-0.5390183706479112,-0.9963969586262708
2013-06-21,2058.978,2085.86,2042.879,2073.095,7967322400,-1.0768384602498982,-1.2060013293424352,-0.9600456555487357,-1.3532984200501503
2013-06-24,2068.862,2068.862,1958.401,1963.235,10919821600,-2.056813496386771,-1.096233154284139,-1.096233154284139,-2.1007742769989624
2013-06-25,1948.315,1963.566,1849.653,1959.508,13815851200,-2.0652094906886656,-2.166369345214227,-2.0285341856172163,-3.0580546455984825
2013-06-26,1954.474,1959.158,1922.824,1951.495,10119252800,-2.110176252087084,-2.0834452645971546,-2.041415071444141,-2.367445182037991
2013-06-27,1955.126,1980.54,1942.371,1950.013,10581332000,-2.09607032472783,-2.0505296451867254,-1.824171180516742,-2.1641364059038737
2013-06-28,1935.516,1987.984,1925.651,1979.206,10073796800,-1.8166163554828676,-2.2040731704868888,-1.7387702597606127,-2.291559127914554
2013-07-01,1965.987,1995.916,1957.571,1995.242,7805139200,-1.6577849495411694,-1.9162526221714784,-1.6518301653554637,-1.9906079095704439
2013-07-02,1992.89,2007.62,1978.428,2006.56,8641541600,-1.5439146096262297,-1.6644605955234781,-1.5345672252040585,-1.7919906648757844
2013-07-03,1996.506,1996.537,1965.519,1994.268,9346647200,-1.6362659124703185,-1.6165965372027915,-1.616324083836709,-1.8889356486482096
2013-07-04,1982.87,2022.136,1974.103,2006.098,10039418400,-1.518523639184348,-1.7222301110797724,-1.3778725113963848,-1.799115535529021
2013-07-05,2006.191,2021.541,2002.367,2007.199,9134522400,-1.495713460487882,-1.50453928843155,-1.3701380394878,-1.5380213976146713
2013-07-08,1983.215,1983.215,1953.121,1958.273,8413648800,-1.9027044151830712,-1.685401926817708,-1.685401926817708,-1.947590247115487
2013-07-09,1953.602,1969.149,1946.366,1965.454,6453873200,-1.8203962567107288,-1.9231788811073145,-1.7883525681226946,-1.9859307432515696
2013-07-10,1962.84,2009.36,1960.277,2008.126,8979798400,-1.4372525142081272,-1.8287856543387673,-1.4265836122313313,-1.8509448081203947
2013-07-11,2011.02,2092.868,2010.4,2072.991,15997076800,-0.8702600636485162,-1.4054340713705706,-0.6986047127345201,-1.4107883158524672
2013-07-12,2068.044,2074.857,2036.05,2039.486,12117417600,-1.1506904733158267,-0.904635378487978,-0.8459347215420374,-1.1802949731347403
2013-07-15,2046.119,2076.665,2037.248,2059.39,10147036000,-0.9722469903486621,-1.0864059240455892,-0.8236451080779641,-1.162715463705406
2013-07-16,2054.6,2066.363,2038.535,2065.72,9673740000,-0.911907464367263,-1.007411744445156,-0.9063850496109601,-1.1453862282087668
2013-07-17,2061.186,2075.813,2043.231,2044.922,10325132000,-1.0822937111004418,-0.9428787777998102,-0.8174962009805581,-1.096788955333802
2013-07-18,2038.4,2043.372,2016.899,2023.396,9213204800,-1.2564917485809395,-1.1282273873227657,-1.0857233614512893,-1.312032508051371
2013-07-19,2025.317,2035.22,1990.253,1992.648,10457756800,-1.5052195046785655,-1.227070447335389,-1.1427547316762174,-1.5256109152615924
2013-07-22,1977.733,2005.474,1970.639,2004.762,8292219200,-1.389836903767757,-1.6191867474215353,-1.3837953525197828,-1.679381641456828
2013-07-23,2008.955,2051.526,2005.092,2043.876,10951736000,-1.0504763803439234,-1.3461835334266286,-0.9856970292061367,-1.3788949887789506
2013-07-24,2035.691,2042.773,2010.424,2033.329,10665577600,-1.1309934519774416,-1.1110346658925705,-1.0511921074450474,-1.3245395973093448
2013-07-25,2037.336,2045.365,2016.431,2021.174,9854536800,-1.2249942227476223,-1.0888363263459249,-1.021195455772405,-1.264951957101863
2013-07-26,2013.19,2021.574,2000.797,2010.85,7380043200,-1.302394922755965,-1.2827484068012203,-1.2123567872437118,-1.3867993778384584
2013-07-29,1997.838,1997.838,1969.853,1976.306,7868327200,-1.5778954244316445,-1.3980140889473252,-1.3980140889473252,-1.6318046877550847
2013-07-30,1981.452,2006.232,1965.361,1990.064,7721978400,-1.4504230843228416,-1.5220697165811006,-1.3159151012351138,-1.6559371062313126
2013-07-31,2000.794,2015.472,1987.88,1993.799,7016060000,-1.4074888982593585,-1.349522046054387,-1.227886955752093,-1.4565390481094245
2013-08-01,2000.818,2029.928,1997.058,2029.067,9125668800,-1.1086194592400436,-1.3421478120097867,-1.101501759083055,-1.3732309160635312
2013-08-02,2039.514,2047.084,2025.654,2029.418,9359276800,-1.098733384440026,-1.0154736509114113,-0.9530453443730171,-1.1297743548245045
2013-08-05,2031.724,2050.911,2025.226,2050.481,8551796800,-0.9195950871608158,-1.0740194258590046,-0.9160549439801262,-1.1275167523430258
2013-08-06,2043.653,2066.74,2034.957,2060.5,10558097600,-0.8319514706674256,-0.970468501360691,-0.7806458214998617,-1.0419675278288234
2013-08-07,2056.367,2069.561,2043.75,2046.778,10771259200,-0.9391437598357307,-0.860441115504903,-0.7521500852305343,-0.9639963625089755
2013-08-08,2044.436,2058.561,2037.251,2044.895,8413328800,-0.9497874812976934,-0.9535481638503974,-0.8378190983668746,-1.0124163645936959
2013-08-09,2052.244,2061.708,2030.127,2052.235,9531642400,-0.8852151622334724,-0.8851415370116682,-0.8077205259945843,-1.066071429305082
2013-08-12,2058.416,2102.347,2055.715,2101.283,13512897600,-0.48265527289129195,-0.8331964741227871,-0.47395450451210935,-0.8552836690402359
2013-08-13,2101.324,2106.397,2093.796,2106.156,11770887200,-0.44205939126777893,-0.4815634261518679,-0.44008909482591946,-0.5431086195722816
2013-08-14,2109.225,2122.965,2093.043,2100.137,11443780000,-0.4901681748707852,-0.41589507765114486,-0.30360278497972043,-0.5481449961379669
2013-08-15,2099.279,2108.405,2079.969,2081.88,9939665600,-0.6381618023349694,-0.49603377342101873,-0.4214857883719498,-0.6537722778366977
2013-08-16,2075.983,2198.848,2061.654,2068.452,15306332800,-0.7461957714508418,-0.6847194094825148,0.3182407834850247,-0.8016885756814492
2013-08-19,2055.128,2091.132,2052.703,2085.602,9744678400,-0.6046402525120806,-0.8532649880274676,-0.5595232745177198,-0.8730495579436213
2013-08-20,2081.966,2098.98,2066.072,2072.595,10738177600,-0.7090183475363363,-0.6326171895982994,-0.49390314614960046,-0.762199945362586
2013-08-21,2076.271,2076.317,2056.913,2072.961,8744599200,-0.7034683212134327,-0.6765062593926888,-0.6761315600441241,-0.834189520034955
2013-08-22,2069.313,2083.333,2062.367,2067.124,9092830400,-0.7473423525755556,-0.7295314336366785,-0.6154569322556723,-0.7860479448058982
2013-08-23,2075.929,2079.846,2029.365,2057.458,11242635200,-0.8216448512554805,-0.6715575630544535,-0.6397297298086405,-1.0499163139500538
2013-08-26,2061.417,2097.344,2056.133,2096.474,11993265600,-0.5022843387132953,-0.7869986790838677,-0.49521866064265696,-0.8299125215266929
2013-08-27,2095.44,2105.376,2090.425,2103.567,12634196800,-0.4422469983986246,-0.5082265223115073,-0.42756052629841307,-0.5489410925616736
2013-08-28,2092.311,2113.817,2080.861,2101.301,16139203200,-0.45828301512240693,-0.5312393077309076,-0.3567122744897015,-0.6241591687283905
2013-08-29,2108.436,2110.894,2088.236,2097.227,13326821600,-0.48988857694100973,-0.3989625304394889,-0.37902353299986913,-0.5628224768513631
2013-08-30,2097.217,2114.393,2089.095,2098.382,17007564800,-0.47889295392417486,-0.48833924005333523,-0.3490693597490749,-0.5541956657538039
2013-09-02,2104.09,2108.683,2078.455,2098.448,14915852800,-0.4775734152390676,-0.4318377800966742,-0.39460563330316206,-0.6396422832649136
2013-09-03,2100.449,2123.847,2095.455,2123.112,13889316800,-0.27802278699033395,-0.4617562842804167,-0.2720639942220228,-0.5022436463007449
2013-09-04,2121.68,2132.996,2115.753,2127.618,14200038400,-0.24193035461249696,-0.2900767194597119,-0.19832456981149912,-0.33813389434172986
2013-09-05,2125.255,2127.855,2115.236,2122.43,12654410400,-0.28454278616735096,-0.26163320795272804,-0.24054828641006895,-0.3428831421588486
2013-09-06,2119.333,2143.244,2119.021,2139.993,14326065600,-0.1428363880641327,-0.31040753861481796,-0.11646785900119389,-0.312938138758661
2013-09-09,2151.347,2218.529,2151.347,2212.516,21942708800,0.441989046193301,-0.05411509584467494,0.49075679139224676,-0.05411509584467494
2013-09-10,2214.814,2238.551,2202.817,2237.984,23720665600,0.6441602856965459,0.4563487545979671,0.6487562778472967,0.3591033968685923
2013-09-11,2244.962,2258.075,2233.003,2241.268,24434945600,0.6657770691327105,0.6957107144933362,0.8019694832031042,0.5988031712156641
2013-09-12,2236.171,2270.268,2226.288,2255.605,20971510400,0.7756824727506507,0.61817095895978,0.8945252908383072,0.5380697810862013
2013-09-13,2251.462,2259.424,2228.483,2236.217,17198422400,0.6134442786570308,0.7370333885359512,0.8015802230952146,0.5507458086141598
2013-09-16,2244.463,2248.471,2226.171,2231.401,15488401600,0.5691636351864298,0.6751473821569645,0.7076678888066255,0.5267279441241205
2013-09-17,2230.388,2230.929,2184.922,2185.56,15454256000,0.1932191263081218,0.5574886601161833,0.561884792394898,0.18803477807555477
2013-09-18,2185.936,2195.904,2172.043,2191.851,11511188800,0.24007203021280074,0.19192957631455765,0.2730595814637855,0.07885381773327334
2013-09-23,2199.361,2223.068,2198.336,2221.044,13317485600,0.4729027508138401,0.29625331202093147,0.48939209565158887,0.2879027297784951
2013-09-24,2219.467,2219.543,2187.236,2207.531,16041505600,0.3581014478565052,0.4555023547447605,0.4561225347819178,0.19248889714461484
2013-09-25,2206.225,2217.974,2193.722,2198.515,16021276800,0.27986867082772543,0.3429078025300211,0.438970935911381,0.24067975276688483
2013-09-26,2192.226,2192.226,2154.721,2155.809,14041534400,-0.07280065001334038,0.22545577838234687,0.22545577838234687,-0.08171140581679937
2013-09-27,2150.961,2165.777,2149.594,2160.027,10540179200,-0.039310781667266266,-0.11357498341537031,0.007790383129952582,-0.12477277337672435
2013-09-30,2167.734,2176.303,2165.162,2174.665,9281008000,0.07931220821949021,0.022530760191128974,0.09273134137061569,0.0014599357316064127
2013-10-08,2171.904,2200.018,2161.489,2198.199,12671020000,0.26961994441029513,0.05417530422217005,0.2845236827826925,-0.03115863483694038
2013-10-09,2191.392,2212.347,2185.181,2211.769,13087173600,0.378001457180119,0.2110592544348423,0.38273682515316915,0.16017453041997848
2013-10-10,2214.405,2214.592,2186.48,2190.929,14977590400,0.20471406626418143,0.3971081141825549,0.39864064472271155,0.1682529519692056
2013-10-11,2201.409,2228.871,2200.53,2228.146,15689217600,0.506189503181272,0.2871305667505341,0.5121295012705215,0.2799288311361197
2013-10-14,2232.218,2242.984,2226.403,2237.773,16598339200,0.5800972876894019,0.5345680416068705,0.6228070809092128,0.48690781370949715
2013-10-15,2237.931,2240.25,2221.139,2233.412,15372283200,0.5392229702168188,0.5762970832750123,0.5953222809253652,0.4385346343984574
2013-10-16,2228.113,2228.113,2183.403,2193.074,15463864000,0.20446806592524164,0.4922923997402244,0.4922923997402244,0.12502661119409075
2013-10-17,2201.71,2211.03,2183.246,2188.542,12676794400,0.1623464171636327,0.27080910473302644,0.347576438280016,0.11872412119101085
2013-10-18,2188.714,2203.291,2184.36,2193.78,10372463200,0.20056400650390258,0.15872467980682028,0.27911391495552673,0.12276565326929971
2013-10-21,2198.114,2230.285,2190.394,2229.237,13669440000,0.4879793084714461,0.23040799018552982,0.4966524679214857,0.16651792248102396
2013-10-22,2227.341,2227.341,2204.244,2210.652,14913283200,0.32904138804435207,0.4675057187034231,0.4675057187034231,0.2758758639947792
2013-10-23,2213.274,2226.847,2177.725,2183.107,14634708800,0.09497932430631534,0.34622707177828,0.4592706517311114,0.050155000479148795
2013-10-24,2178.82,2183.412,2159.871,2164.322,10300895200,-0.06516197599887086,0.05580811527860811,0.09412337663508061,-0.10230074522745823
2013-10-25,2163.689,2170.612,2122.678,2132.955,11392452000,-0.3287021077114978,-0.07205141039115108,-0.014239450426654972,-0.4145223464165548
2013-10-28,2135.879,2140.957,2123.069,2133.869,8840132000,-0.32340458743980066,-0.30660069727679934,-0.26414788421822705,-0.41369414652459596
2013-10-29,2135.226,2163.657,2093.197,2128.864,14309281600,-0.365769598587201,-0.3125721534585147,-0.07483927661889477,-0.6640080889054695
2013-10-30,2126.69,2161.935,2121.841,2160.463,11964336000,-0.10292899991040426,-0.3854339455485147,-0.09061599011029095,-0.4259949404675102
2013-10-31,2155.511,2155.511,2137.466,2141.614,10806302400,-0.262026805157972,-0.14571736187872977,-0.14571736187872977,-0.2967430439665145
2013-11-01,2139.88,2157.313,2132.629,2149.562,8911848000,-0.1971014975598147,-0.27818017901983283,-0.13219333189191235,-0.33890126136507354
2013-11-04,2156.087,2160.578,2143.207,2149.634,7614794400,-0.19832945835591645,-0.1442532190673931,-0.10661856996701212,-0.2521878172443944
2013-11-05,2139.837,2158.148,2124.845,2157.24,9190003200,-0.13663559384534757,-0.28258134620110953,-0.12902088700520017,-0.40830787147362785
2013-11-06,2149.39,2166.171,2138.78,2139.607,10048734400,-0.28578009679355076,-0.2036976332571948,-0.06289973684468345,-0.2927188883037775
2013-11-07,2136.627,2141.6,2119.186,2129.4,8184260800,-0.37133360099894047,-0.31069846346108215,-0.2689745754057657,-0.4570299196389976
2013-11-08,2120.923,2128.581,2103.51,2106.127,8309685600,-0.565659360842417,-0.4415631966110804,-0.37733445737861004,-0.5876085134372655
2013-11-11,2103.299,2117.28,2093.626,2109.471,6967829600,-0.5366541825154924,-0.588401930652197,-0.4711813754514069,-0.6695030271729895
2013-11-12,2110.724,2127.938,2108.396,2126.772,7944672800,-0.39207948793582015,-0.5266549130116768,-0.38230163738506784,-0.5461770708865892
2013-11-13,2117.886,2117.912,2086.006,2087.941,8825709600,-0.7163729266268264,-0.46540093354876694,-0.46518302498907455,-0.7325903521271112
2013-11-14,2087.119,2102.38,2078.988,2100.506,8379937600,-0.6110154146221769,-0.7232107391454875,-0.5953095777538183,-0.7913559683752694
2013-11-15,2100.9,2153.213,2100.786,2135.827,12589452000,-0.3177577294757365,-0.6108924961131711,-0.17184078691673035,-0.6118492734887452
2013-11-18,2147.373,2198.316,2143.768,2197.219,15750272000,0.1932311624518765,-0.22586237194482062,0.20245448242204608,-0.25617237057059
2013-11-19,2198.318,2203.297,2186.114,2193.125,12508230400,0.15471315376776712,0.19845007679321888,0.24038463095145257,0.09566451765541807
2013-11-20,2201.474,2207.105,2186.642,2206.613,11896186400,0.2640931762203374,0.22074810858724422,0.26824296670009834,0.09564710778278918
2013-11-21,2197.008,2206.531,2177.735,2205.766,13724552000,0.25370604989972384,0.17979307148877738,0.2601622531977785,0.017138945784951797
2013-11-22,2206.471,2211.066,2188.767,2196.378,11386645600,0.17189348624415668,0.25710991606991723,0.29590606142306886,0.10763288509445867
2013-11-25,2186.058,2209.148,2181.418,2186.115,10828265600,0.08287073636408646,0.08238922112902974,0.2774451295062343,0.043192191468129
2013-11-26,2184.332,2192.579,2176.177,2183.073,10046083200,0.05462755182603038,0.06527057269117546,0.1349870088109957,-0.0036681367252299887
2013-11-27,2181.725,2207.617,2176.847,2201.07,11538440800,0.20369727689739522,0.04005935774703033,0.2590778639574846,-0.0012032821917352732
2013-11-28,2204.378,2234.387,2202.623,2219.372,13445678400,0.35402468706685836,0.22702097461001255,0.4812062758716884,0.21215559410035648
2013-11-29,2221.618,2224.944,2212.263,2220.504,10695905600,0.35903757769674144,0.36848703960242674,0.3966997059384309,0.2891336139940931
2013-12-02,2203.122,2231.921,2172.633,2207.371,17428198400,0.24363990137042793,0.20755136762230053,0.4521533171191842,-0.05140445855952868
2013-12-03,2196.824,2227.925,2193.251,2222.67,11350640800,0.3685006640619865,0.14849571811567802,0.41323199544587086,0.11808181763335462
2013-12-04,2219.965,2260.871,2215.916,2251.762,15729294400,0.610410250959917,0.33934703595542404,0.6880626969603543,0.304830101730397
2013-12-05,2252.723,2255.261,2239.144,2247.063,12204841600,0.5645059466873014,0.6128837658264974,0.6345768585783141,0.496819736481768
2013-12-06,2242.563,2248.147,2228.632,2237.108,10370092800,0.4735802879072781,0.5203744421355959,0.5682751858956182,0.4008713509248341
2013-12-09,2241.793,2249.169,2231.734,2238.2,9327364000,0.4771144253036674,0.5080459703014232,0.5715447389914929,0.42144969667704074
2013-12-10,2239.864,2250.504,2231.68,2237.492,10904313600,0.46509892834150207,0.48560231343976573,0.5775736530036514,0.41486044849701503
2013-12-11,2228.633,2228.633,2193.16,2204.166,10947315200,0.17166272882850034,0.38388838125162617,0.38388838125162617,0.07619718215056583
2013-12-12,2199.317,2214.548,2194.901,2202.796,8610867200,0.15399051894132643,0.12368510268180286,0.25636167498672413,0.08521752055990912
2013-12-13,2188.259,2204.637,2183.842,2196.075,8510100800,0.08995182458250671,0.02160955925838333,0.16481703385901428,-0.017012214786736275
2013-12-16,2197.234,2201.696,2159.987,2160.861,10138759200,-0.22388089048818208,0.0955155808190303,0.13469703560617396,-0.23155560843617753
2013-12-17,2161.536,2165.543,2146.314,2151.079,7857893600,-0.31715587271779666,-0.2248057370447952,-0.18941824602043575,-0.359237578415596
2013-12-18,2150.412,2156.593,2142.624,2148.285,6417358400,-0.35036936130892193,-0.331454619924648,-0.27648893280842757,-0.40071085212997437
2013-12-19,2153.674,2159.142,2126.246,2127.792,7312348000,-0.5424175873026906,-0.3105418670227523,-0.2615542911595785,-0.5562681345383271
2013-12-20,2128.374,2131.737,2082.855,2084.794,8677521600,-0.9362607913539925,-0.5437734245568291,-0.5134857922819559,-0.9537236872745901
2013-12-23,2089.539,2099.522,2068.543,2089.707,6814664000,-0.9029072515701034,-0.9044308281232071,-0.8138959190180671,-1.0948416216293255
2013-12-24,2094.073,2111.805,2079.81,2092.905,7025146400,-0.883459101513704,-0.872802490561171,-0.7110190783947589,-1.0029354032461206
2013-12-25,2095.019,2107.232,2088.297,2106.354,6513909600,-0.7657347495414355,-0.8694628625020598,-0.7577000531868308,-0.9309767906292137
2013-12-26,2102.66,2102.66,2070.546,2073.099,7854140800,-1.0738342963554726,-0.8027658499242819,-0.8027658499242819,-1.0972447947736224
2013-12-27,2074.592,2110.357,2069.59,2101.251,7675682400,-0.8182996771562961,-1.063109643719616,-0.7346791529233719,-1.1090430790603905
2013-12-30,2108.883,2112.009,2095.063,2097.529,7408505600,-0.8533737790718449,-0.7490617354762305,-0.7203423900226531,-0.8760295391129562
2013-12-31,2090.679,2120.274,2087.415,2115.978,8047437600,-0.686289933659098,-0.9190257709647449,-0.6467692744605122,-0.9490526405234493
2014-01-02,2112.126,2113.11,2101.016,2109.387,6848548800,-0.7485331583439794,-0.7233145291693095,-0.7142546054351463,-0.8256069607613442
2014-01-03,2101.542,2102.167,2075.899,2083.136,8449724000,-0.9918834469593528,-0.8222679909336232,-0.8165084744707264,-1.05857403998653
2014-01-06,2078.684,2078.684,2034.006,2045.709,8958760800,-1.3285948510199435,-1.0257144945699253,-1.0257144945699253,-1.4360886739626133
2014-01-07,2034.224,2052.279,2029.246,2047.317,6340293600,-1.305432463782045,-1.4253012853620854,-1.2600044417336103,-1.4708757903514247
2014-01-08,2047.256,2062.952,2037.11,2044.34,7164736000,-1.3238984372148943,-1.2972923076767249,-1.1540790671996721,-1.3898663098352488
2014-01-09,2041.773,2057.196,2026.446,2027.622,7594188000,-1.4654093446450907,-1.336832857840834,-1.1966989340204626,-1.4760945222637627
2014-01-10,2023.535,2029.297,2008.007,2013.298,7561612000,-1.5820980419944033,-1.4895446408891848,-1.4374500138335768,-1.6299343265746224
2014-01-13,2014.978,2027.181,2000.404,2009.564,6654477600,-1.6027246419927343,-1.5540186784523493,-1.4442368400549874,-1.6851307421090864
2014-01-14,2007.156,2027.428,2001.135,2026.842,7036661600,-1.4367895918780775,-1.613181491565268,-1.4315388729297542,-1.6671312847186033
2014-01-15,2024.228,2027.409,2010.204,2023.348,6743622400,-1.4552918609212084,-1.4474394117584397,-1.4190545926825708,-1.5725788970523673
2014-01-16,2022.538,2034.707,2014.407,2023.701,7275572000,-1.4394653115464948,-1.449801701200274,-1.3416473368865711,-1.5220675518235558
2014-01-17,2017.522,2017.868,2001.33,2004.949,6730572000,-1.5910271424853693,-1.4798421229941054,-1.4767823904923973,-1.6230305295480356
2014-01-20,2001.894,2005.938,1984.824,1991.253,5627124800,-1.6944602866837968,-1.6008678808600794,-1.565299072557183,-1.7510062482513808
2014-01-21,1992.015,2014.152,1992.015,2008.313,5984491200,-1.529823675450406,-1.6726600104767566,-1.478650441911392,-1.6726600104767566
2014-01-22,2009.969,2052.339,2008.93,2051.749,9889285600,-1.1398978297917735,-1.5056046851904181,-1.1347334677839884,-1.5146992142176845
2014-01-23,2048.331,2052.528,2039.052,2042.18,8421058400,-1.2136143774019565,-1.1598444033936177,-1.1231556404423941,-1.2409583017554096
2014-01-24,2037.667,2060.986,2034.453,2054.392,9294792000,-1.0980351455905528,-1.2440883411008201,-1.0404521996297327,-1.272155005995887
2014-01-27,2044.272,2044.846,2029.626,2033.3,8881542400,-1.2714699970474281,-1.1758335902541444,-1.1708303732017062,-1.3034940727454343
2014-01-28,2036.402,2047.129,2026.987,2038.513,7252904000,-1.215965171499,-1.2343415224390546,-1.1409624999217765,-1.3162995253289755
2014-01-29,2042.176,2051.583,2039.771,2049.914,7386546400,-1.1080254741492057,-1.175262317491233,-1.0935232395229677,-1.1961597856015416
2014-01-30,2045.931,2045.931,2031.466,2033.083,6261518400,-1.2441988321031743,-1.132602081759115,-1.132602081759115,-1.2582439710591493
2014-02-07,2022.323,2044.73,2014.698,2044.497,7359875200,-1.1362613465826195,-1.3290149380554823,-1.1342359300220908,-1.3952973469569245
2014-02-10,2049.984,2087.975,2049.984,2086.067,12433183200,-0.7683858887113612,-1.0825340185117824,-0.7517743366879935,-1.0825340185117824
2014-02-11,2086.177,2111.061,2082.522,2103.671,14221132800,-0.6095377551241288,-0.762014861569774,-0.5451267675493381,-0.7938717167234767
2014-02-12,2103.828,2110.904,2096.509,2109.955,12633318400,-0.5489923999679932,-0.602530607928414,-0.5406999633180106,-0.6664846056536172
2014-02-13,2106.934,2122.826,2096.966,2098.401,14653264000,-0.6438305667174784,-0.569053979007535,-0.42978882819464875,-0.6564057927064343
2014-02-14,2097.32,2116.186,2095.09,2115.848,11151795200,-0.48531262871144215,-0.6481151797911737,-0.4823426771643253,-0.6677098305310165
2014-02-17,2124.88,2136.447,2117.689,2135.415,14024444800,-0.3079236748378575,-0.4007979771072802,-0.2988257840033003,-0.4641922920213241
2014-02-18,2134.143,2134.143,2113.128,2119.066,14286931200,-0.44667058020539785,-0.313445330026454,-0.313445330026454,-0.49914066945143554
2014-02-19,2116.919,2152.961,2111.168,2142.554,15126124800,-0.23442413241499535,-0.46144396220588246,-0.14226125476203363,-0.5123739813643503
2014-02-20,2152.891,2177.978,2136.481,2138.782,15705227200,-0.26178946009588333,-0.13623749027902649,0.08700457271590606,-0.28226540329161515
2014-02-21,2131.592,2132.703,2098.328,2113.693,11766264800,-0.47893778097602624,-0.3188070944497832,-0.3088677015937221,-0.6163984211501017
2014-02-24,2099.717,2099.717,2058.791,2076.686,12355531200,-0.8041111017767506,-0.5967910721363371,-0.5967910721363371,-0.965197981652362
2014-02-25,2077.285,2087.616,2026.543,2034.219,14013297600,-1.179812557550815,-0.7901707777877,-0.6967005407855914,-1.2492615498292188
2014-02-26,2026.61,2041.627,2014.381,2041.254,11011268800,-1.1117135084651222,-1.24530092450706,-1.1083108789797598,-1.356857911039212
2014-02-27,2045.096,2068.314,2036.391,2047.354,13216385600,-1.052346633959577,-1.0731437523901834,-0.8592963229296845,-1.153320420210566
2014-02-28,2040.624,2058.489,2020.935,2056.302,11163790400,-0.9665368510567578,-1.1125050218331216,-0.9461750453744074,-1.2958171352669663
2014-03-03,2052.075,2078.333,2047.067,2075.235,12746088800,-0.7863590866226057,-1.0045873858899979,-0.7571677536722446,-1.0517759576832209
2014-03-04,2068.107,2074.025,2050.125,2071.473,11592579200,-0.8176098002896197,-0.8496706781795639,-0.7933022065952816,-1.0209477745007096
2014-03-05,2073.295,2074.815,2050.175,2053.084,10773308000,-0.9901966350057394,-0.79537265577262,-0.7807206124083957,-1.0182379469442417
2014-03-06,2050.032,2065.79,2030.946,2059.578,10929013600,-0.9244012890710963,-1.0174924818973838,-0.8638227755746676,-1.2036163564293951
2014-03-07,2058.375,2079.49,2050.47,2057.908,10370953600,-0.9358262208328223,-0.9312342420782308,-0.7236119050264558,-1.008963561253904
2014-03-10,2042.352,2042.634,1995.549,1999.065,11569666400,-1.5095383446707171,-1.0808768016939887,-1.0780842183521215,-1.5443565114437947
2014-03-11,1994.415,2008.071,1985.599,2001.157,9270526400,-1.4784424872994442,-1.545314851935578,-1.409864093782056,-1.632758750872416
2014-03-12,1996.239,2011.06,1974.382,1997.692,10136172000,-1.5015367003023508,-1.515960031465505,-1.3688380829664584,-1.7329254473175852
2014-03-13,2000.695,2029.12,1996.529,2019.111,10097811200,-1.2805615672648736,-1.4639027767388322,-1.1809165756475408,-1.505377552948025
2014-03-14,2008.825,2017.913,1990.98,2004.339,8777511200,-1.4164781297258935,-1.371809044940309,-1.2813158120978254,-1.5494995973252264
2014-03-17,2009.882,2024.372,1999.249,2023.673,8625037600,-1.2156424437095428,-1.353319169444178,-1.208664267269218,-1.4594693126344027
2014-03-18,2026.224,2034.917,2020.41,2025.196,9677719200,-1.1951594021125618,-1.184825838706818,-1.097442894459612,-1.2432687741552528
